date,value,cash,positions,returns,cummax,drawdown
2024-12-03 00:00:00-05:00,10750.5498046875,10750.5498046875,0,0.0,13917.896492004395,-0.22757366309890892
2024-12-04 00:00:00-05:00,10750.5498046875,10750.5498046875,0,0.0,13917.896492004395,-0.22757366309890892
2024-12-05 00:00:00-05:00,10750.5498046875,10750.5498046875,0,0.0,13917.896492004395,-0.22757366309890892
2024-12-06 00:00:00-05:00,10750.5498046875,10750.5498046875,0,0.0,13917.896492004395,-0.22757366309890892
2024-12-09 00:00:00-05:00,10750.5498046875,10750.5498046875,0,0.0,13917.896492004395,-0.22757366309890892
2024-12-10 00:00:00-05:00,12619.553985595703,8881.545623779297,2,0.17385196244505297,13917.896492004395,-0.09328582858441059
2024-12-11 00:00:00-05:00,9731.08560180664,9981.714233398438,1,-0.2288883099264869,13917.896492004395,-0.3008221028661198
2024-12-12 00:00:00-05:00,9981.714233398438,10817.914245605469,0,0.02575546468785217,13917.896492004395,-0.2828144512259615
2024-12-13 00:00:00-05:00,10817.914245605469,10817.914245605469,0,0.08377318691504287,13917.896492004395,-0.22273353219574635
2024-12-16 00:00:00-05:00,14399.242233276367,7236.58625793457,4,0.33105531310028,14399.242233276367,0.0
2024-12-17 00:00:00-05:00,7236.58625793457,10841.434799194336,0,-0.49743284120806297,14399.242233276367,-0.49743284120806297
2024-12-18 00:00:00-05:00,13612.609390258789,8070.260208129883,3,0.8810816184679917,14399.242233276367,-0.054630155550802875
2024-12-19 00:00:00-05:00,8070.260208129883,10852.838073730469,0,-0.40714818322011226,14399.242233276367,-0.4395357701893736
2024-12-20 00:00:00-05:00,13410.520584106445,8295.155563354492,3,0.6617209654029308,14399.242233276367,-0.06866483896527593
2024-12-23 00:00:00-05:00,9156.355575561523,10029.111846923828,1,-0.31722594077270716,14399.242233276367,-0.36410851159921703
2024-12-24 00:00:00-05:00,10029.111846923828,10953.671844482422,0,0.09531699202373778,14399.242233276367,-0.30349724767135683
2024-12-26 00:00:00-05:00,10953.671844482422,10953.671844482422,0,0.0921876245544293,14399.242233276367,-0.23928831343855717
2024-12-27 00:00:00-05:00,10953.671844482422,10953.671844482422,0,0.0,14399.242233276367,-0.23928831343855717
2024-12-30 00:00:00-05:00,11798.688568115234,10108.65512084961,1,0.0771446082765812,14399.242233276367,-0.18060350836735728
